ID,Season,Date,Home Team Api ID,Away Team Api ID,Home Team Goals,Away Team Goals
22080,2009/2010,2010-03-13,8302,9783,1,1
22081,2009/2010,2010-03-14,10281,8633,1,4
22082,2009/2010,2010-03-13,9869,8315,0,0
22083,2009/2010,2010-03-13,8305,8661,3,0
22084,2009/2010,2010-03-15,9906,8371,1,0
22085,2009/2010,2010-03-14,8696,8394,0,0
22086,2009/2010,2010-03-14,8634,10267,3,0
22087,2009/2010,2010-03-14,9865,9864,1,0
22088,2009/2010,2010-03-21,9864,10205,2,0
22089,2009/2010,2010-03-20,9868,9867,2,1
22090,2009/2010,2010-03-20,8558,8302,2,0
22091,2009/2010,2010-03-20,9783,10281,0,2
22092,2009/2010,2010-03-20,8633,9869,3,1
22093,2009/2010,2010-03-20,8315,8305,2,2
22094,2009/2010,2010-03-21,8661,9906,4,1
22095,2009/2010,2010-03-21,8371,8696,1,3
22096,2009/2010,2010-03-21,8394,8634,2,4
22097,2009/2010,2010-03-21,10267,9865,2,0
22098,2009/2010,2010-03-24,9867,10205,2,2
22099,2009/2010,2010-03-23,8302,9868,1,1
22100,2009/2010,2010-03-24,10281,8558,0,0
22101,2009/2010,2010-03-23,9869,9783,2,1
22102,2009/2010,2010-03-25,8305,8633,2,4
22103,2009/2010,2010-03-25,9906,8315,2,0
22104,2009/2010,2010-03-24,8696,8661,0,0
22105,2009/2010,2010-03-24,8634,8371,2,0
22106,2009/2010,2010-03-24,9865,8394,1,0
22107,2009/2010,2010-03-24,10267,9864,1,0
22108,2009/2010,2010-03-27,9864,9867,1,1
22109,2009/2010,2010-03-28,10205,8302,3,0
22110,2009/2010,2010-03-28,9868,10281,3,0
22111,2009/2010,2010-03-28,8558,9869,0,0
22112,2009/2010,2010-03-28,9783,8305,1,3
22113,2009/2010,2010-03-28,8633,9906,3,2
22114,2009/2010,2010-03-29,8315,8696,4,3
22115,2009/2010,2010-03-27,8661,8634,0,1
22116,2009/2010,2010-03-28,8371,9865,1,0
22117,2009/2010,2010-03-27,8394,10267,3,0
22118,2009/2010,2009-09-19,9783,8558,2,3
22119,2009/2010,2009-09-20,8633,9868,5,0
22120,2009/2010,2009-09-20,8315,10205,3,2
22121,2009/2010,2009-09-19,8661,9867,4,0
22122,2009/2010,2009-09-19,8371,8302,0,2
22123,2009/2010,2009-09-20,8394,10281,1,2
22124,2009/2010,2009-09-20,10267,9869,2,2
22125,2009/2010,2009-09-20,9865,8305,1,0
22126,2009/2010,2009-09-19,8634,9906,5,2
22127,2009/2010,2009-09-19,9864,8696,1,2
22128,2009/2010,2010-04-03,8302,9867,3,0
22129,2009/2010,2010-04-04,10281,10205,0,2
22130,2009/2010,2010-04-04,9869,9868,2,2
22131,2009/2010,2010-04-04,8305,8558,1,1
22132,2009/2010,2010-04-04,9906,9783,3,0
22133,2009/2010,2010-04-04,8696,8633,0,2
22134,2009/2010,2010-04-03,8634,8315,4,1
22135,2009/2010,2010-04-04,9865,8661,1,1
22136,2009/2010,2010-04-04,10267,8371,3,0
22137,2009/2010,2010-04-03,8394,9864,2,0
22138,2009/2010,2010-04-10,9864,8302,1,2
22139,2009/2010,2010-04-10,9867,10281,0,0
22140,2009/2010,2010-04-10,10205,9869,1,0
22141,2009/2010,2010-04-10,9868,8305,0,1
22142,2009/2010,2010-04-11,8558,9906,3,0
22143,2009/2010,2010-04-11,9783,8696,1,1
22144,2009/2010,2010-04-10,8633,8634,0,2
22145,2009/2010,2010-04-11,8315,9865,4,1
22146,2009/2010,2010-04-11,8661,10267,3,2
22147,2009/2010,2010-04-11,8371,8394,2,0
22148,2009/2010,2010-04-13,10281,8302,2,1
22149,2009/2010,2010-04-13,9869,9867,0,2
22150,2009/2010,2010-04-13,8305,10205,3,0
22151,2009/2010,2010-04-14,9906,9868,1,2
22152,2009/2010,2010-04-14,8696,8558,3,1
22153,2009/2010,2010-04-14,8634,9783,3,0
22154,2009/2010,2010-04-15,9865,8633,1,2
22155,2009/2010,2010-04-15,10267,8315,2,0
22156,2009/2010,2010-04-14,8394,8661,1,1
22157,2009/2010,2010-04-14,8371,9864,2,2
22158,2009/2010,2010-04-18,9864,10281,0,0
22159,2009/2010,2010-04-17,8302,9869,3,0
22160,2009/2010,2010-04-18,9867,8305,3,2
22161,2009/2010,2010-04-17,10205,9906,2,1
22162,2009/2010,2010-04-18,9868,8696,2,2
22163,2009/2010,2010-04-17,8558,8634,0,0
22164,2009/2010,2010-04-18,9783,9865,0,0
22165,2009/2010,2010-04-18,8633,10267,2,0
22166,2009/2010,2010-04-18,8315,8394,0,0
22167,2009/2010,2010-04-19,8661,8371,2,0
22168,2009/2010,2010-04-25,9869,10281,0,2
22169,2009/2010,2010-04-25,8305,8302,4,3
22170,2009/2010,2010-04-25,9906,9867,3,1
22171,2009/2010,2010-04-25,8696,10205,1,2
22172,2009/2010,2010-04-24,8634,9868,3,1
22173,2009/2010,2010-04-25,9865,8558,0,1
22174,2009/2010,2010-04-24,10267,9783,1,0
22175,2009/2010,2010-04-24,8394,8633,1,2
22176,2009/2010,2010-04-26,8371,8315,0,0
22177,2009/2010,2010-04-25,8661,9864,1,1
22178,2009/2010,2010-05-01,9864,9869,1,1
22179,2009/2010,2010-05-01,10281,8305,0,0
22180,2009/2010,2010-05-02,8302,9906,3,1
22181,2009/2010,2010-05-01,9867,8696,2,1
22182,2009/2010,2010-05-01,10205,8634,1,4
22183,2009/2010,2010-05-01,9868,9865,2,1
22184,2009/2010,2010-05-01,8558,10267,0,2
22185,2009/2010,2010-05-01,9783,8394,0,1
22186,2009/2010,2010-05-02,8633,8371,3,2
22187,2009/2010,2010-05-02,8315,8661,1,3
22188,2009/2010,2010-05-04,8305,9869,1,1
22189,2009/2010,2010-05-05,9906,10281,3,1
22190,2009/2010,2010-05-05,8696,8302,1,5
22191,2009/2010,2010-05-04,8634,9867,4,1
22192,2009/2010,2010-05-04,9865,10205,4,2
22193,2009/2010,2010-05-04,10267,9868,3,1
22194,2009/2010,2010-05-05,8394,8558,1,0
22195,2009/2010,2010-05-05,8371,9783,3,1
22196,2009/2010,2010-05-05,8661,8633,1,4
22197,2009/2010,2010-05-05,8315,9864,1,1
22198,2009/2010,2010-05-08,8305,9864,2,1
22199,2009/2010,2010-05-08,9869,9906,1,1
22200,2009/2010,2010-05-08,10281,8696,2,1
22201,2009/2010,2010-05-08,8302,8634,2,3
22202,2009/2010,2010-05-08,9867,9865,2,2
22203,2009/2010,2010-05-08,10205,10267,2,0
22204,2009/2010,2010-05-08,9868,8394,3,2
22205,2009/2010,2010-05-08,8558,8371,2,1
22206,2009/2010,2010-05-08,9783,8661,1,0
22207,2009/2010,2010-05-08,8633,8315,5,1
22208,2009/2010,2010-05-15,9906,8305,0,3
22209,2009/2010,2010-05-16,8696,9869,2,0
22210,2009/2010,2010-05-16,8634,10281,4,0
22211,2009/2010,2010-05-15,9865,8302,2,3
22212,2009/2010,2010-05-16,10267,9867,1,0
22213,2009/2010,2010-05-15,8394,10205,3,3
22214,2009/2010,2010-05-16,8371,9868,1,1
22215,2009/2010,2010-05-15,8661,8558,2,0
22216,2009/2010,2010-05-15,8315,9783,2,0
22217,2009/2010,2010-05-16,9864,8633,1,1
22218,2009/2010,2009-09-23,8558,9864,2,1
22219,2009/2010,2009-09-23,9868,9783,0,3
22220,2009/2010,2009-09-23,10205,8633,0,2
22221,2009/2010,2009-09-23,9867,8315,1,0
22222,2009/2010,2009-09-22,8302,8661,2,0
22223,2009/2010,2009-09-23,10281,8371,1,2
22224,2009/2010,2009-09-24,9869,8394,1,1
22225,2009/2010,2009-09-23,8305,10267,3,1
22226,2009/2010,2009-09-23,9906,9865,2,2
22227,2009/2010,2009-09-22,8696,8634,1,4
22228,2009/2010,2009-09-27,8558,9868,0,0
22229,2009/2010,2009-09-27,9783,10205,1,0
22230,2009/2010,2009-09-26,8633,9867,3,0
22231,2009/2010,2009-09-26,8315,8302,0,4
22232,2009/2010,2009-09-27,8661,10281,3,0
22233,2009/2010,2009-09-27,8371,9869,1,0
22234,2009/2010,2009-09-27,8394,8305,3,0
22235,2009/2010,2009-09-26,10267,9906,2,2
22236,2009/2010,2009-09-27,9865,8696,2,2
22237,2009/2010,2009-09-26,9864,8634,0,2
22238,2009/2010,2009-10-04,9868,9864,1,1
22239,2009/2010,2009-10-04,10205,8558,0,0
22240,2009/2010,2009-10-03,9867,9783,0,1
22241,2009/2010,2009-10-04,8302,8633,2,1
22242,2009/2010,2009-10-04,10281,8315,2,2
22243,2009/2010,2009-10-04,9869,8661,4,1
22244,2009/2010,2009-10-04,8305,8371,2,1
22245,2009/2010,2009-10-03,9906,8394,2,1
22246,2009/2010,2009-10-04,8696,10267,0,1
22247,2009/2010,2009-10-03,8634,9865,1,0
22248,2009/2010,2009-10-18,9868,10205,2,1
22249,2009/2010,2009-10-18,8558,9867,2,1
22250,2009/2010,2009-10-17,9783,8302,1,0
22251,2009/2010,2009-10-17,8633,10281,4,2
22252,2009/2010,2009-10-18,8315,9869,1,2
22253,2009/2010,2009-10-18,8661,8305,3,1
22254,2009/2010,2009-10-18,8371,9906,3,0
22255,2009/2010,2009-10-18,8394,8696,2,2
22256,2009/2010,2009-10-17,10267,8634,0,0
22257,2009/2010,2009-10-18,9864,9865,1,2
22258,2009/2010,2009-10-25,10205,9864,2,1
22259,2009/2010,2009-10-25,9867,9868,1,0
22260,2009/2010,2009-10-24,8302,8558,0,0
22261,2009/2010,2009-10-25,10281,9783,4,0
22262,2009/2010,2009-10-24,9869,8633,0,0
22263,2009/2010,2009-10-25,8305,8315,2,0
22264,2009/2010,2009-10-24,9906,8661,1,1
22265,2009/2010,2009-10-25,8696,8371,1,1
22266,2009/2010,2009-10-25,8634,8394,6,1
22267,2009/2010,2009-10-25,9865,10267,0,3
22268,2009/2010,2009-11-01,10205,9867,5,0
22269,2009/2010,2009-10-31,9868,8302,0,2
22270,2009/2010,2009-11-01,8558,10281,1,1
22271,2009/2010,2009-11-01,9783,9869,1,1
22272,2009/2010,2009-10-31,8633,8305,2,0
22273,2009/2010,2009-10-31,8315,9906,1,0
22274,2009/2010,2009-11-01,8661,8696,1,0
22275,2009/2010,2009-10-31,8371,8634,1,1
22276,2009/2010,2009-11-01,8394,9865,2,1
22277,2009/2010,2009-11-01,9864,10267,0,1
22278,2010/2011,2010-08-30,9906,9869,4,0
22279,2010/2011,2010-08-28,10278,8315,0,1
22280,2010/2011,2010-08-29,8696,8634,0,3
22281,2010/2011,2010-08-28,9864,10267,1,3
22282,2010/2011,2010-08-29,9783,8394,0,0
22283,2010/2011,2010-08-28,8581,8302,1,4
22284,2010/2011,2010-08-29,8558,8305,3,1
22285,2010/2011,2010-08-29,8560,10205,1,0
22286,2010/2011,2010-08-29,8371,9865,0,0
22287,2010/2011,2010-08-29,8661,8633,0,0
22288,2010/2011,2010-11-07,8394,8661,3,2
22289,2010/2011,2010-11-08,8302,10267,2,0
22290,2010/2011,2010-11-07,8305,8634,1,3
22291,2010/2011,2010-11-07,10205,8315,4,1
22292,2010/2011,2010-11-07,9865,9869,1,1
22293,2010/2011,2010-11-07,8633,9906,2,0
22294,2010/2011,2010-11-07,8371,10278,3,0
22295,2010/2011,2010-11-06,8560,8696,1,0
22296,2010/2011,2010-11-06,8558,9864,1,0
22297,2010/2011,2010-11-07,8581,9783,1,2
22298,2010/2011,2010-11-14,8394,8302,1,2
22299,2010/2011,2010-11-14,10267,8305,2,0
22300,2010/2011,2010-11-13,8634,10205,3,1
22301,2010/2011,2010-11-13,8315,9865,1,0
22302,2010/2011,2010-11-14,9869,8633,0,1
22303,2010/2011,2010-11-13,9906,8371,3,0
22304,2010/2011,2010-11-14,10278,8560,2,1
22305,2010/2011,2010-11-14,8696,8558,0,0
22306,2010/2011,2010-11-14,9864,8581,1,0
22307,2010/2011,2010-11-14,8661,9783,0,0
22308,2010/2011,2010-11-21,8302,8661,1,2
22309,2010/2011,2010-11-22,8305,8394,1,1
22310,2010/2011,2010-11-20,10205,10267,1,1
22311,2010/2011,2010-11-20,9865,8634,0,8
22312,2010/2011,2010-11-20,8633,8315,5,1
22313,2010/2011,2010-11-21,8371,9869,1,0
22314,2010/2011,2010-11-21,8560,9906,2,4
22315,2010/2011,2010-11-21,8558,10278,3,0
22316,2010/2011,2010-11-21,8581,8696,3,1
22317,2010/2011,2010-11-21,9783,9864,3,0
22318,2010/2011,2010-11-27,8302,8305,1,3
22319,2010/2011,2010-11-27,8394,10205,0,3
22320,2010/2011,2010-11-28,10267,9865,2,1
22321,2010/2011,2010-11-29,8634,8633,5,0
22322,2010/2011,2010-11-28,8315,8371,1,0
22323,2010/2011,2010-11-28,9869,8560,1,3
22324,2010/2011,2010-11-27,9906,8558,2,3
22325,2010/2011,2010-11-28,10278,8581,3,1
22326,2010/2011,2010-11-28,8696,9783,1,0
22327,2010/2011,2010-11-28,8661,9864,2,0
22328,2010/2011,2010-12-05,8305,8661,3,0
22329,2010/2011,2010-12-05,10205,8302,1,0
22330,2010/2011,2010-12-05,9865,8394,1,1
22331,2010/2011,2010-12-04,8633,10267,2,0
22332,2010/2011,2010-12-04,8371,8634,0,3
22333,2010/2011,2010-12-05,8560,8315,2,0
22334,2010/2011,2010-12-05,8558,9869,1,0
22335,2010/2011,2010-12-04,8581,9906,2,0
22336,2010/2011,2010-12-06,9783,10278,1,0
22337,2010/2011,2010-12-05,9864,8696,4,1
22338,2010/2011,2010-12-11,8305,10205,1,0
22339,2010/2011,2010-12-11,8302,9865,1,3
22340,2010/2011,2010-12-12,8394,8633,1,3
22341,2010/2011,2010-12-13,10267,8371,3,3
22342,2010/2011,2010-12-12,8634,8560,5,0
22343,2010/2011,2010-12-12,8315,8558,2,1
22344,2010/2011,2010-12-12,9869,8581,1,1
22345,2010/2011,2010-12-11,9906,9783,2,0
22346,2010/2011,2010-12-12,10278,9864,4,1
22347,2010/2011,2010-12-12,8661,8696,0,1
22348,2010/2011,2010-12-18,10205,8661,3,1
22349,2010/2011,2010-12-19,9865,8305,2,3
22350,2010/2011,2010-12-19,8633,8302,1,0
22351,2010/2011,2010-12-19,8371,8394,0,0
22352,2010/2011,2010-12-18,8560,10267,1,2
22353,2010/2011,2010-12-18,8558,8634,1,5
22354,2010/2011,2010-12-18,8581,8315,1,2
22355,2010/2011,2010-12-18,9783,9869,1,1
22356,2010/2011,2010-12-19,9864,9906,0,3
22357,2010/2011,2010-12-20,8696,10278,0,0
22358,2010/2011,2011-01-03,10205,9865,2,0
22359,2010/2011,2011-01-03,8305,8633,2,3
22360,2010/2011,2011-01-02,8302,8371,1,0
22361,2010/2011,2011-01-03,8394,8560,2,1
22362,2010/2011,2011-01-02,10267,8558,2,1
22363,2010/2011,2011-01-02,8634,8581,2,1
22364,2010/2011,2011-01-02,8315,9783,1,2
22365,2010/2011,2011-01-02,9869,9864,1,2
22366,2010/2011,2011-01-03,9906,8696,0,0
22367,2010/2011,2011-01-03,8661,10278,3,0
22368,2010/2011,2011-01-09,8661,9865,4,1
22369,2010/2011,2011-01-09,8633,10205,4,2
22370,2010/2011,2011-01-09,8371,8305,0,0
22371,2010/2011,2011-01-08,8560,8302,2,3
22372,2010/2011,2011-01-09,8558,8394,4,0
22373,2010/2011,2011-01-09,8581,10267,0,1
22374,2010/2011,2011-01-08,9783,8634,0,4
22375,2010/2011,2011-01-08,9864,8315,1,1
22376,2010/2011,2011-01-09,8696,9869,1,1
22377,2010/2011,2011-01-10,10278,9906,4,1
22378,2010/2011,2011-01-16,9865,8633,1,1
22379,2010/2011,2011-01-15,10205,8371,4,2
22380,2010/2011,2011-01-15,8305,8560,0,4
22381,2010/2011,2011-01-15,8302,8558,1,2
22382,2010/2011,2011-01-15,8394,8581,1,0
22383,2010/2011,2011-01-16,10267,9783,2,0
22384,2010/2011,2011-01-16,8634,9864,4,1
22385,2010/2011,2011-01-15,8315,8696,2,1
22386,2010/2011,2011-01-15,9869,10278,2,0
22387,2010/2011,2011-01-17,9906,8661,3,0
22388,2010/2011,2010-09-12,9869,8661,2,0
22389,2010/2011,2010-09-11,8315,9906,1,2
22390,2010/2011,2010-09-11,8634,10278,0,2
22391,2010/2011,2010-09-11,10267,8696,1,0
22392,2010/2011,2010-09-12,8394,9864,3,5
22393,2010/2011,2010-09-12,8302,9783,0,0
22394,2010/2011,2010-09-12,8305,8581,4,1
22395,2010/2011,2010-09-12,10205,8558,4,0
22396,2010/2011,2010-09-13,9865,8560,2,2
22397,2010/2011,2010-09-11,8633,8371,1,0
22398,2010/2011,2011-01-23,9869,9906,1,0
22399,2010/2011,2011-01-24,8315,10278,3,0
22400,2010/2011,2011-01-22,8634,8696,3,0
22401,2010/2011,2011-01-22,10267,9864,4,3
22402,2010/2011,2011-01-23,8394,9783,1,0
22403,2010/2011,2011-01-22,8302,8581,4,1
22404,2010/2011,2011-01-23,8305,8558,1,3
22405,2010/2011,2011-01-23,10205,8560,2,1
22406,2010/2011,2011-01-23,9865,8371,3,2
22407,2010/2011,2011-01-23,8633,8661,1,0
22408,2010/2011,2011-01-29,8661,9869,0,4
22409,2010/2011,2011-01-30,9906,8315,0,2
22410,2010/2011,2011-01-29,10278,8634,0,3
22411,2010/2011,2011-01-31,8696,10267,1,1
22412,2010/2011,2011-01-29,9864,8394,1,2
22413,2010/2011,2011-01-29,9783,8302,3,3
22414,2010/2011,2011-01-29,8581,8305,2,0
22415,2010/2011,2011-01-30,8558,10205,0,1
22416,2010/2011,2011-01-29,8560,9865,2,0
22417,2010/2011,2011-01-30,8371,8633,1,0
22418,2010/2011,2011-02-05,8315,9869,3,0
22419,2010/2011,2011-02-05,8634,9906,3,0
22420,2010/2011,2011-02-06,10267,10278,2,0
22421,2010/2011,2011-02-05,8394,8696,1,1
22422,2010/2011,2011-02-06,8302,9864,0,0
22423,2010/2011,2011-02-05,8305,9783,4,1
22424,2010/2011,2011-02-05,10205,8581,0,1
22425,2010/2011,2011-02-05,9865,8558,3,2
22426,2010/2011,2011-02-06,8633,8560,4,1
22427,2010/2011,2011-02-05,8371,8661,1,1
22428,2010/2011,2011-02-14,8661,8315,1,0
22429,2010/2011,2011-02-12,9869,8634,1,1
22430,2010/2011,2011-02-12,9906,10267,1,2
22431,2010/2011,2011-02-13,10278,8394,2,1
22432,2010/2011,2011-02-12,8696,8302,3,2
22433,2010/2011,2011-02-13,9864,8305,2,2
22434,2010/2011,2011-02-13,9783,10205,1,0
22435,2010/2011,2011-02-13,8581,9865,1,0
22436,2010/2011,2011-02-13,8558,8633,0,1
22437,2010/2011,2011-02-13,8560,8371,1,0
22438,2010/2011,2011-02-20,8634,8315,2,1
22439,2010/2011,2011-02-19,10267,9869,0,0
22440,2010/2011,2011-02-19,8394,9906,0,1
22441,2010/2011,2011-02-20,8302,10278,1,0
22442,2010/2011,2011-02-20,8305,8696,0,1
22443,2010/2011,2011-02-20,10205,9864,1,1
22444,2010/2011,2011-02-20,9865,9783,1,1
22445,2010/2011,2011-02-19,8633,8581,2,0
22446,2010/2011,2011-02-20,8371,8558,4,0
22447,2010/2011,2011-02-21,8560,8661,1,0
22448,2010/2011,2011-02-26,8661,8634,0,3
22449,2010/2011,2011-02-27,8315,10267,1,2
22450,2010/2011,2011-02-26,9869,8394,0,0
22451,2010/2011,2011-02-26,9906,8302,2,2
22452,2010/2011,2011-02-27,10278,8305,0,0
22453,2010/2011,2011-02-27,8696,10205,2,2
22454,2010/2011,2011-02-28,9864,9865,3,1
22455,2010/2011,2011-02-26,9783,8633,0,0
22456,2010/2011,2011-02-27,8581,8371,2,1
22457,2010/2011,2011-02-26,8558,8560,4,1
22458,2010/2011,2011-03-02,10267,8634,0,1
22459,2010/2011,2011-03-02,8394,8315,2,1
22460,2010/2011,2011-03-01,8302,9869,3,0
22461,2010/2011,2011-03-02,8305,9906,1,1
22462,2010/2011,2011-03-02,10205,10278,1,0
22463,2010/2011,2011-03-03,9865,8696,1,1
22464,2010/2011,2011-03-03,8633,9864,7,0
22465,2010/2011,2011-03-02,8371,9783,0,0
22466,2010/2011,2011-03-02,8560,8581,1,1
22467,2010/2011,2011-03-01,8558,8661,1,2
22468,2010/2011,2011-03-05,8661,10267,1,2
22469,2010/2011,2011-03-05,8634,8394,1,0
22470,2010/2011,2011-03-06,8315,8302,2,0
22471,2010/2011,2011-03-06,9869,8305,2,0
22472,2010/2011,2011-03-05,9906,10205,3,1
22473,2010/2011,2011-03-06,10278,9865,1,2
22474,2010/2011,2011-03-06,8696,8633,1,3
22475,2010/2011,2011-03-06,9864,8371,0,1
22476,2010/2011,2011-03-07,9783,8560,2,1
22477,2010/2011,2011-03-06,8581,8558,1,0
22478,2010/2011,2011-03-13,10205,9869,1,1
22479,2010/2011,2011-03-12,8394,10267,4,0
22480,2010/2011,2011-03-13,8302,8634,1,1
22481,2010/2011,2011-03-14,8305,8315,2,2
22482,2010/2011,2011-03-12,9865,9906,2,2
22483,2010/2011,2011-03-12,8633,10278,2,0
22484,2010/2011,2011-03-13,8371,8696,3,1
22485,2010/2011,2011-03-13,8560,9864,0,2
22486,2010/2011,2011-03-13,8581,8661,1,1
22487,2010/2011,2011-03-13,8558,9783,2,0
22488,2010/2011,2011-03-19,8661,8394,1,0
22489,2010/2011,2011-03-20,10267,8302,0,1
22490,2010/2011,2011-03-19,8634,8305,2,1
22491,2010/2011,2011-03-20,8315,10205,0,1
22492,2010/2011,2011-03-20,9869,9865,1,0
22493,2010/2011,2011-03-19,9906,8633,1,2
22494,2010/2011,2011-03-20,10278,8371,0,4
22495,2010/2011,2011-03-20,8696,8560,2,1
22496,2010/2011,2011-03-20,9864,8558,2,0
22497,2010/2011,2011-03-20,9783,8581,0,1
22498,2010/2011,2010-09-18,9869,8315,2,2
22499,2010/2011,2010-09-19,9906,8634,1,2
22500,2010/2011,2010-09-19,10278,10267,1,2
22501,2010/2011,2010-09-19,8696,8394,2,0
22502,2010/2011,2010-09-19,9864,8302,1,2
22503,2010/2011,2010-09-20,9783,8305,2,2
22504,2010/2011,2010-09-19,8581,10205,1,2
22505,2010/2011,2010-09-18,8558,9865,1,0
22506,2010/2011,2010-09-18,8560,8633,1,2
22507,2010/2011,2010-09-18,8661,8371,2,0
22508,2010/2011,2011-04-03,8302,8394,3,1
22509,2010/2011,2011-04-02,8305,10267,2,4
22510,2010/2011,2011-04-02,10205,8634,0,1
22511,2010/2011,2011-04-04,9865,8315,1,3
22512,2010/2011,2011-04-02,8633,9869,0,1
22513,2010/2011,2011-04-03,8371,9906,2,3
22514,2010/2011,2011-04-03,8560,10278,1,3
22515,2010/2011,2011-04-03,8558,8696,1,2
22516,2010/2011,2011-04-03,8581,9864,3,1
22517,2010/2011,2011-04-03,9783,8661,2,1
22518,2010/2011,2011-04-09,8661,8302,2,2
22519,2010/2011,2011-04-11,8394,8305,2,1
22520,2010/2011,2011-04-10,10267,10205,5,0
22521,2010/2011,2011-04-09,8634,9865,3,1
22522,2010/2011,2011-04-09,8315,8633,0,3
22523,2010/2011,2011-04-10,9869,8371,1,0
22524,2010/2011,2011-04-10,9906,8560,3,0
22525,2010/2011,2011-04-10,10278,8558,0,0
22526,2010/2011,2011-04-10,8696,8581,1,1
22527,2010/2011,2011-04-10,9864,9783,0,0
22528,2010/2011,2011-04-16,8305,8302,1,0
22529,2010/2011,2011-04-18,10205,8394,1,0
22530,2010/2011,2011-04-16,9865,10267,0,3
22531,2010/2011,2011-04-16,8633,8634,1,1
22532,2010/2011,2011-04-17,8371,8315,1,2
22533,2010/2011,2011-04-17,8560,9869,2,1
22534,2010/2011,2011-04-17,8558,9906,2,2
22535,2010/2011,2011-04-17,8581,10278,2,1
22536,2010/2011,2011-04-17,9783,8696,2,0
22537,2010/2011,2011-04-16,9864,8661,3,0
22538,2010/2011,2011-04-24,8661,8305,2,0
22539,2010/2011,2011-04-24,8302,10205,3,2
22540,2010/2011,2011-04-25,8394,9865,1,0
22541,2010/2011,2011-04-23,10267,8633,3,6
22542,2010/2011,2011-04-23,8634,8371,2,0
22543,2010/2011,2011-04-23,8315,8560,2,1
22544,2010/2011,2011-04-24,9869,8558,1,0
22545,2010/2011,2011-04-24,9906,8581,4,1
22546,2010/2011,2011-04-24,10278,9783,1,0
22547,2010/2011,2011-04-24,8696,9864,1,2
22548,2010/2011,2011-05-01,10205,8305,2,1
22549,2010/2011,2011-05-01,9865,8302,0,1
22550,2010/2011,2011-04-30,8633,8394,2,3
22551,2010/2011,2011-05-01,8371,10267,1,0
22552,2010/2011,2011-04-30,8560,8634,2,1
22553,2010/2011,2011-05-02,8558,8315,2,1
22554,2010/2011,2011-05-01,8581,9869,0,0
22555,2010/2011,2011-04-30,9783,9906,0,1
22556,2010/2011,2011-05-01,9864,10278,3,1
22557,2010/2011,2011-05-01,8696,8661,2,0
22558,2010/2011,2011-05-08,8661,10205,0,0
22559,2010/2011,2011-05-07,8305,9865,2,0
22560,2010/2011,2011-05-07,8302,8633,2,6
22561,2010/2011,2011-05-08,8394,8371,1,3
22562,2010/2011,2011-05-07,10267,8560,3,0
22563,2010/2011,2011-05-08,8634,8558,2,0
22564,2010/2011,2011-05-07,8315,8581,3,2
22565,2010/2011,2011-05-07,9869,9783,2,2
22566,2010/2011,2011-05-07,9906,9864,0,3
22567,2010/2011,2011-05-07,10278,8696,2,3
22568,2010/2011,2011-05-11,9865,10205,0,0
22569,2010/2011,2011-05-10,8633,8305,4,0
22570,2010/2011,2011-05-11,8371,8302,3,2
22571,2010/2011,2011-05-11,8560,8394,2,1
22572,2010/2011,2011-05-11,8558,10267,2,2
22573,2010/2011,2011-05-11,8581,8634,1,1
22574,2010/2011,2011-05-10,9783,8315,2,1
22575,2010/2011,2011-05-10,9864,9869,2,0
22576,2010/2011,2011-05-10,8696,9906,2,1
22577,2010/2011,2011-05-11,10278,8661,2,2
22578,2010/2011,2011-05-15,9865,8661,3,1
22579,2010/2011,2011-05-15,10205,8633,1,3
22580,2010/2011,2011-05-15,8305,8371,2,0
22581,2010/2011,2011-05-15,8302,8560,3,1
22582,2010/2011,2011-05-15,8394,8558,1,0
22583,2010/2011,2011-05-15,10267,8581,0,0
22584,2010/2011,2011-05-15,8634,9783,0,0
22585,2010/2011,2011-05-15,8315,9864,1,1
22586,2010/2011,2011-05-15,9869,8696,2,1
22587,2010/2011,2011-05-15,9906,10278,2,1
22588,2010/2011,2011-05-21,8633,9865,8,1
22589,2010/2011,2011-05-21,8371,10205,1,0
22590,2010/2011,2011-05-21,8560,8305,1,1
22591,2010/2011,2011-05-21,8558,8302,2,3
22592,2010/2011,2011-05-21,8581,8394,1,2
22593,2010/2011,2011-05-21,9783,10267,0,2
22594,2010/2011,2011-05-21,9864,8634,1,3
22595,2010/2011,2011-05-21,8696,8315,1,2
22596,2010/2011,2011-05-21,10278,9869,0,0
22597,2010/2011,2011-05-21,8661,9906,3,4
22598,2010/2011,2010-09-21,8315,8661,3,0
22599,2010/2011,2010-09-22,8634,9869,1,0
22600,2010/2011,2010-09-22,10267,9906,1,1
22601,2010/2011,2010-09-22,8394,10278,0,0
22602,2010/2011,2010-09-23,8302,8696,1,1
22603,2010/2011,2010-09-23,8305,9864,0,2
22604,2010/2011,2010-09-23,10205,9783,1,0
22605,2010/2011,2010-09-22,9865,8581,0,1
22606,2010/2011,2010-09-21,8633,8558,3,0
22607,2010/2011,2010-09-21,8371,8560,3,1
22608,2010/2011,2010-09-25,8315,8634,1,3
22609,2010/2011,2010-09-25,9869,10267,0,2
22610,2010/2011,2010-09-26,9906,8394,1,0
22611,2010/2011,2010-09-26,10278,8302,2,0
22612,2010/2011,2010-09-26,8696,8305,0,1
22613,2010/2011,2010-09-27,9864,10205,2,3
22614,2010/2011,2010-09-26,9783,9865,0,2
22615,2010/2011,2010-09-25,8581,8633,0,0
