Ad System,Day,Campaign ID,Group ID,Ad ID,Keyword ID,Cost,Shows,Clicks
yandex.direct,2019-04-04,1329643,167879089,408701811,572134123,0.0,43,0
yandex.direct,2019-04-04,1329635,167879163,408701615,572134521,33.95,6,2
yandex.direct,2019-04-04,1329625,167879081,408701699,572136075,0.0,87,0
yandex.direct,2019-04-04,1329615,167879063,414198639,572133915,0.0,2,0
yandex.direct,2019-04-04,1329609,167879291,408701489,572132913,0.0,2,0
yandex.direct,2019-04-04,1329635,167879157,408701603,572134479,0.0,1,0
yandex.direct,2019-04-04,1329641,167879333,408701415,572133045,0.0,5,0
yandex.direct,2019-04-04,1329643,167879101,408701839,572134221,0.0,11,0
yandex.direct,2019-04-04,1329615,167879073,414198663,572134091,0.0,89,0
yandex.direct,2019-04-04,1329643,167879089,408701811,572134157,0.0,6,0
yandex.direct,2019-04-04,1329631,167879207,408701229,572134771,0.0,5,0
yandex.direct,2019-04-04,1329635,167879159,414198707,572134493,0.0,1,0
yandex.direct,2019-04-04,1329635,167879161,408701987,572134503,23.06,1,1
yandex.direct,2019-04-04,1329631,167879191,408702137,572134717,0.0,1,0
google.adwords,2019-04-04,1329681,167881653,414199359,572141337,0.0,1,0
yandex.direct,2019-04-04,1329611,167879057,408701853,572133895,0.0,7,0
yandex.direct,2019-04-04,1329635,167879165,408701619,572134595,0.0,4,0
yandex.direct,2019-04-04,1329629,167879133,408701925,572132769,0.0,1,0
yandex.direct,2019-04-04,1329637,167879371,408701441,572135909,63.77,7,1
yandex.direct,2019-04-04,1329633,167879403,408701635,572133421,0.0,7,0
google.adwords,2019-04-04,1329691,167881595,415990975,572141839,0.0,1,0
yandex.direct,2019-04-04,1329643,167879097,408701833,572134203,0.0,11,0
yandex.direct,2019-04-04,1329631,167879215,408701247,572134799,0.0,1,0
yandex.direct,2019-04-04,1329643,167879089,408701811,572134163,0.0,12,0
yandex.direct,2019-04-04,1329609,167879291,408701489,572132911,0.0,1,0
yandex.direct,2019-04-04,1329631,167879243,408701303,572135029,24.33,44,1
yandex.direct,2019-04-04,1329631,167879229,408701273,572134903,0.0,4,0
yandex.direct,2019-04-04,1329647,167879043,408702043,572136057,0.0,139,0
yandex.direct,2019-04-04,1329615,167879069,414198653,572134067,83.03,1789,3
yandex.direct,2019-04-04,1329643,167879101,408701839,572134219,5.81,50,1
yandex.direct,2019-04-04,1329645,167879275,408701751,572135247,0.0,1,0
yandex.direct,2019-04-04,1329633,167879389,408701559,572133363,0.0,3,0
yandex.direct,2019-04-04,1329631,167879237,408701291,572135005,0.0,2,0
yandex.direct,2019-04-04,1329643,167879093,408701825,572134175,0.0,1,0
yandex.direct,2019-04-04,1329643,167879111,408701861,572134257,0.0,5,0
yandex.direct,2019-04-04,1329613,167879313,414198681,572135523,78.01,1,1
yandex.direct,2019-04-04,1329643,167879093,408701823,572134179,0.0,12,0
yandex.direct,2019-04-04,1329635,167879139,408701565,572134343,42.33,4,2
yandex.direct,2019-04-04,1329625,167879083,408701705,572132399,0.0,1,0
yandex.direct,2019-04-04,1329611,167879045,408702083,572133809,0.0,11,0
yandex.direct,2019-04-04,1329643,167879089,408701817,572134117,0.0,1,0
yandex.direct,2019-04-04,1329623,167879331,408701739,572135803,0.0,1,0
yandex.direct,2019-04-04,1329625,167879085,408701707,572132439,0.0,4,0
yandex.direct,2019-04-04,1329639,167879131,408701805,572134321,0.0,3,0
yandex.direct,2019-04-04,1329613,167879307,414198671,572135389,0.0,1,0
yandex.direct,2019-04-04,1329635,167879163,408701615,572134551,39.15,4,1
yandex.direct,2019-04-04,1329627,167879135,408701915,572132875,0.0,1,0
yandex.direct,2019-04-04,1329625,167879081,408701701,572132391,0.0,1,0
yandex.direct,2019-04-04,1329609,167879299,408701505,572132961,0.0,7,0
yandex.direct,2019-04-04,1329609,167879291,408701491,572132905,0.0,8,0
google.adwords,2019-04-04,1329691,167881575,414741233,572141749,0.0,1,0
google.adwords,2019-04-04,1329691,167881593,414199261,572141595,0.0,2,0
yandex.direct,2019-04-04,1329643,167879089,408701811,572134145,0.0,40,0
yandex.direct,2019-04-04,1329611,167879045,408702083,572133807,26.44,288,4
yandex.direct,2019-04-04,1329609,167879301,408702097,572132975,0.0,2,0
yandex.direct,2019-04-04,1329641,167879355,408701481,572133145,0.0,1,0
yandex.direct,2019-04-04,1329645,167879279,408701761,572135279,0.0,2,0
yandex.direct,2019-04-04,1329609,167879291,408701491,572132907,0.0,1,0
google.adwords,2019-04-04,1329693,167881757,414199569,572141767,81.11,3,1
yandex.direct,2019-04-04,1329639,167879131,408701805,572134333,0.0,2,0
yandex.direct,2019-04-04,1329631,167879253,408701323,572135073,5.48,1,1
yandex.direct,2019-04-04,1329633,167879393,408701573,572133387,0.0,1,0
yandex.direct,2019-04-04,1329637,167879375,408701457,572135917,0.0,1,0
yandex.direct,2019-04-04,1329635,167879165,408701621,572134575,0.0,1,0
yandex.direct,2019-04-04,1329633,167879401,408701623,572133417,0.0,5,0
google.adwords,2019-04-04,1329693,167881771,414199619,572141235,0.0,1,0
yandex.direct,2019-04-04,1329637,167879369,408701435,572135891,0.0,1,0
yandex.direct,2019-04-04,1329625,167879085,408701707,572132551,0.0,17,0
yandex.direct,2019-04-04,1329613,167879321,414198697,572135553,0.0,1,0
yandex.direct,2019-04-04,1329637,167879375,408701461,572135929,0.0,1,0
yandex.direct,2019-04-04,1329639,167879127,408702053,572134303,0.0,12,0
yandex.direct,2019-04-04,1329627,167879135,408701915,572132857,0.0,1,0
yandex.direct,2019-04-04,1329643,167879089,408701813,572134159,0.0,72,0
yandex.direct,2019-04-04,1329609,167879301,408702097,572132969,0.0,2,0
yandex.direct,2019-04-04,1329631,167879235,408701285,572134975,0.0,1,0
yandex.direct,2019-04-04,1329629,167879133,408701923,572132811,0.0,1,0
yandex.direct,2019-04-04,1329619,167879363,408701391,572133185,0.0,5,0
yandex.direct,2019-04-04,1329623,167879331,408701739,572135871,0.0,1,0
yandex.direct,2019-04-04,1329625,167879081,408701701,572132383,0.0,1,0
yandex.direct,2019-04-04,1329619,167879361,408701387,572133177,0.0,23,0
yandex.direct,2019-04-04,1329623,167879329,408701735,572135689,0.0,3,0
yandex.direct,2019-04-04,1329643,167879089,408701815,572134157,0.0,1,0
google.adwords,2019-04-04,1329681,167881657,414199367,572141419,0.0,4,0
yandex.direct,2019-04-04,1329625,167879087,408701711,572132655,0.0,14,0
yandex.direct,2019-04-04,1329611,167879047,408702099,572133831,0.0,2,0
yandex.direct,2019-04-04,1329631,167879215,408701247,572134791,0.0,1,0
yandex.direct,2019-04-04,1329643,167879089,408701815,572134117,0.0,9,0
yandex.direct,2019-04-04,1329645,167879277,408702071,572135251,0.0,3,0
yandex.direct,2019-04-04,1329615,167879069,414198651,572134069,0.0,1,0
yandex.direct,2019-04-04,1329619,167879365,408701395,572133211,80.82,8,1
yandex.direct,2019-04-04,1329641,167879357,408702049,572133147,46.88,4,1
google.adwords,2019-04-04,1329691,167881573,414746541,572141801,0.0,1,0
yandex.direct,2019-04-04,1329643,167879103,408701843,572134239,0.0,42,0
yandex.direct,2019-04-04,1329643,167879093,408701823,572134183,0.0,9,0
yandex.direct,2019-04-04,1329613,167879313,414198679,572135511,0.0,1,0
google.adwords,2019-04-04,1329681,167881653,414199359,572141339,0.0,1,0
yandex.direct,2019-04-04,1329647,167879043,408702043,572136055,0.0,59,0
yandex.direct,2019-04-04,1329635,167879159,414198709,572134491,0.0,1,0
yandex.direct,2019-04-04,1329633,167879437,408701755,572133643,0.0,7,0
google.adwords,2019-04-04,1329687,167881451,414198937,572139695,92.64,2,1
yandex.direct,2019-04-04,1329631,167879217,408701251,572134823,0.0,4,0
yandex.direct,2019-04-04,1329631,167879257,408701329,572135089,0.0,4,0
yandex.direct,2019-04-04,1329633,167879389,408701557,572133363,0.0,74,0
yandex.direct,2019-04-04,1329623,167879329,408701735,572135681,0.0,1,0
yandex.direct,2019-04-04,1329623,167879325,408701727,572135601,0.0,1,0
yandex.direct,2019-04-04,1329633,167879471,408701939,572133267,39.38,563,1
yandex.direct,2019-04-04,1329637,167879371,408701447,572135895,0.0,4,0
yandex.direct,2019-04-04,1329641,167879345,408701991,572133103,0.0,3,0
google.adwords,2019-04-04,1329693,167881753,414199583,572141817,32.18,2,1
yandex.direct,2019-04-04,1329635,167879165,408701619,572134605,0.0,1,0
yandex.direct,2019-04-04,1329645,167879277,408702073,572135261,0.0,1,0
yandex.direct,2019-04-04,1329623,167879329,408701735,572340597,0.0,9,0
yandex.direct,2019-04-04,1329625,167879085,408701707,572132431,0.0,3,0
yandex.direct,2019-04-04,1329637,167879375,408701459,572135931,0.0,2,0
yandex.direct,2019-04-04,1329629,167879133,408701923,572132769,0.0,28,0
yandex.direct,2019-04-04,1329627,167879135,408701915,572132823,0.0,2,0
yandex.direct,2019-04-04,1329633,167879419,408701671,572133507,0.0,3,0
google.adwords,2019-04-04,1329689,167881701,414199447,572139265,0.0,2,0
yandex.direct,2019-04-04,1329641,167879345,408701993,572133101,0.0,5,0
google.adwords,2019-04-04,1329691,167881575,414741233,572141931,0.0,1,0
yandex.direct,2019-04-04,1329639,167879131,408701805,572134323,0.0,4,0
yandex.direct,2019-04-04,1329631,167879233,408701281,572134939,0.0,3,0
yandex.direct,2019-04-04,1329643,167879101,408701841,572134213,10.07,126,2
google.adwords,2019-04-04,1329697,167881713,408706989,572140305,0.0,2,0
yandex.direct,2019-04-04,1329621,167879121,408702011,572132715,0.0,1,0
yandex.direct,2019-04-04,1329647,167879033,408702067,572135953,0.0,8,0
google.adwords,2019-04-04,1329667,167881629,414199339,572139937,0.0,2,0
yandex.direct,2019-04-04,1329643,167879093,408701823,572134191,13.63,192,2
google.adwords,2019-04-04,1329665,167881509,414199099,572141557,0.0,1,0
google.adwords,2019-04-04,1329683,167881521,414199105,572141611,0.0,1,0
google.adwords,2019-04-04,1329691,167881575,414741233,572141767,31.84,3,1
google.adwords,2019-04-04,1329689,167881673,414199397,572141151,0.0,5,0
yandex.direct,2019-04-04,1329645,167879279,408701761,572135275,0.0,4,0
yandex.direct,2019-04-04,1329637,167879375,408701457,572135929,40.82,3,1
yandex.direct,2019-04-04,1329613,167879317,414198691,572135537,0.0,2,0
yandex.direct,2019-04-04,1329623,167879329,408701735,572135637,0.0,5,0
yandex.direct,2019-04-04,1329645,167879273,408701747,572135245,0.0,2,0
yandex.direct,2019-04-04,1329611,167879059,408701895,572133903,0.0,1,0
yandex.direct,2019-04-04,1329643,167879089,408701811,572134125,0.0,1,0
yandex.direct,2019-04-04,1329647,167879031,408702021,572135935,0.0,7,0
yandex.direct,2019-04-04,1329611,167879047,408702099,572133819,30.92,413,2
yandex.direct,2019-04-04,1329629,167879133,408701923,572132777,0.0,175,0
google.adwords,2019-04-04,1329687,167881437,414198861,572139561,0.0,1,0
yandex.direct,2019-04-04,1329625,167879079,408701697,572136069,0.0,8,0
yandex.direct,2019-04-04,1329623,167879329,408701737,572135677,0.0,2,0
yandex.direct,2019-04-04,1329637,167879369,408701433,572135893,0.0,4,0
google.adwords,2019-04-04,1329693,167881771,415180351,572141235,0.0,1,0
yandex.direct,2019-04-04,1329613,167879311,414198637,572135473,0.0,1,0
yandex.direct,2019-04-04,1329613,167879311,414198635,572135497,83.63,13,1
yandex.direct,2019-04-04,1329615,167879063,414198641,572133945,0.0,1,0
yandex.direct,2019-04-04,1329639,167879127,408702051,572134303,0.0,17,0
yandex.direct,2019-04-04,1329639,167879127,408702053,572134301,0.0,1,0
yandex.direct,2019-04-04,1329613,167879311,414198635,572135485,0.0,1,0
yandex.direct,2019-04-04,1329643,167879093,408701825,572134169,0.0,2,0
yandex.direct,2019-04-04,1329639,167879129,408701797,572134313,0.0,4,0
google.adwords,2019-04-04,1329681,167881649,414199355,572141363,0.0,1,0
yandex.direct,2019-04-04,1329631,167879237,408701289,572135015,0.0,2,0
yandex.direct,2019-04-04,1329633,167879419,408701671,572133495,0.0,5,0
yandex.direct,2019-04-04,1329643,167879095,408701827,572134201,6.4,121,1
google.adwords,2019-04-04,1329667,167881621,414199341,572139859,0.0,1,0
yandex.direct,2019-04-04,1329639,167879125,408701787,572134287,0.0,9,0
yandex.direct,2019-04-04,1329633,167879389,408701557,572133365,0.0,4,0
yandex.direct,2019-04-04,1329625,167879085,408701707,572132453,0.0,11,0
google.adwords,2019-04-04,1329667,167881625,414199325,572139937,0.0,1,0
yandex.direct,2019-04-04,1329623,167879329,408701735,572135661,0.0,4,0
yandex.direct,2019-04-04,1329611,167879047,408702101,572133815,0.0,19,0
google.adwords,2019-04-04,1329689,167881681,414746555,572139295,132.08,1,2
yandex.direct,2019-04-04,1329645,167879277,408702071,572135255,0.0,3,0
google.adwords,2019-04-04,1329691,167881585,414199239,572141759,0.0,1,0
yandex.direct,2019-04-04,1329633,167879431,408701733,572133567,5.93,25,1
yandex.direct,2019-04-04,1329635,167879151,408701589,572134431,0.0,1,0
yandex.direct,2019-04-04,1329631,167879207,408701231,572134771,0.0,2,0
yandex.direct,2019-04-04,1329611,167879055,408701745,572133865,0.0,2,0
yandex.direct,2019-04-04,1329635,167879169,408701629,572134627,0.0,2,0
yandex.direct,2019-04-04,1329615,167879063,414198639,572133921,7.85,510,1
google.adwords,2019-04-04,1329681,167881653,414199359,572141341,116.23,45,1
yandex.direct,2019-04-04,1329633,167879389,408701557,572133359,0.0,4,0
yandex.direct,2019-04-04,1329627,167879135,408701917,572132885,56.95,6,1
yandex.direct,2019-04-04,1329643,167879095,408701827,572134195,0.0,25,0
yandex.direct,2019-04-04,1329635,167879145,408701579,572134361,0.0,1,0
yandex.direct,2019-04-04,1329635,167879171,408701631,572134635,52.36,2,1
yandex.direct,2019-04-04,1329639,167879125,408701789,572134287,0.0,2,0
yandex.direct,2019-04-04,1329623,167879329,408701735,572135629,43.53,5,2
yandex.direct,2019-04-04,1329639,167879127,408702051,572134301,0.0,3,0
yandex.direct,2019-04-04,1329613,167879307,414198671,572135405,68.9,13,1
google.adwords,2019-04-04,1329667,167881621,414199341,572141563,0.0,2,0
yandex.direct,2019-04-04,1329615,167879063,414198641,572133939,0.0,11,0
yandex.direct,2019-04-04,1329643,167879109,408701855,572134251,0.0,12,0
yandex.direct,2019-04-04,1329623,167879329,408701737,572135641,20.89,12,2
yandex.direct,2019-04-04,1329613,167879311,414198635,572135477,0.0,4,0
yandex.direct,2019-04-04,1329631,167879229,408701273,572134889,0.0,1,0
yandex.direct,2019-04-04,1329611,167879047,408702099,572133839,0.0,91,0
google.adwords,2019-04-04,1329681,167881649,414199355,572140631,0.0,1,0
yandex.direct,2019-04-04,1329639,167879125,408701783,572134293,0.0,1,0
yandex.direct,2019-04-04,1329635,167879145,408701579,572134363,0.0,2,0
yandex.direct,2019-04-04,1329643,167879089,408701817,572134145,0.0,1,0
yandex.direct,2019-04-04,1329625,167879087,408701713,572132555,0.0,9,0
yandex.direct,2019-04-04,1329635,167879149,414198677,572134409,25.77,5,2
yandex.direct,2019-04-04,1329633,167879469,408701935,572133263,0.0,6,0
yandex.direct,2019-04-04,1329611,167879055,408701745,572133869,0.0,1,0
google.adwords,2019-04-04,1329701,167881731,414199541,572141695,0.0,1,0
yandex.direct,2019-04-04,1329643,167879101,408701839,572134227,0.0,1,0
yandex.direct,2019-04-04,1329625,167879085,408701709,572132551,0.0,2,0
yandex.direct,2019-04-04,1329643,167879089,408701811,572134151,0.0,1,0
yandex.direct,2019-04-04,1329631,167879239,408701293,572135017,0.0,1,0
yandex.direct,2019-04-04,1329643,167879091,408701869,572134165,0.0,19,0
yandex.direct,2019-04-04,1329631,167879237,408701289,572135007,0.0,10,0
yandex.direct,2019-04-04,1329625,167879087,408701713,572132661,0.0,4,0
yandex.direct,2019-04-04,1329619,167879365,408701393,572133203,0.0,4,0
yandex.direct,2019-04-04,1329639,167879125,408701783,572134287,0.0,113,0
yandex.direct,2019-04-04,1329629,167879133,408701923,572132763,0.0,6,0
yandex.direct,2019-04-04,1329625,167879085,408701707,572132415,0.0,2,0
yandex.direct,2019-04-04,1329631,167879205,408701225,572134763,0.0,4,0
google.adwords,2019-04-04,1329681,167881653,414199359,572140581,134.24,4,2
yandex.direct,2019-04-04,1329625,167879085,408701707,572132411,0.0,7,0
yandex.direct,2019-04-04,1329643,167879093,408701823,572134169,0.0,24,0
yandex.direct,2019-04-04,1329643,167879113,408701863,572134259,0.0,144,0
yandex.direct,2019-04-04,1329625,167879081,408701701,572136075,0.0,40,0
yandex.direct,2019-04-04,1329635,167879137,408702059,572134335,0.0,1,0
google.adwords,2019-04-04,1329679,167881477,414199023,572141311,0.0,2,0
yandex.direct,2019-04-04,1329647,167879043,408702045,572136047,0.0,30,0
yandex.direct,2019-04-04,1329621,167879117,408702003,572132679,20.71,191,1
yandex.direct,2019-04-04,1329613,167879321,414198695,572135573,0.0,1,0
google.adwords,2019-04-04,1329691,167881585,414199239,572141887,0.0,1,0
yandex.direct,2019-04-04,1329613,167879313,414198685,572135529,0.0,1,0
yandex.direct,2019-04-04,1329631,167879201,408702157,572134757,0.0,1,0
yandex.direct,2019-04-04,1329629,167879133,408701925,572132783,0.0,1,0
yandex.direct,2019-04-04,1329631,167879271,408701357,572135205,0.0,3,0
yandex.direct,2019-04-04,1329643,167879089,408701811,572134159,0.0,133,0
yandex.direct,2019-04-04,1329633,167879435,408702035,572133569,45.09,485,2
yandex.direct,2019-04-04,1329635,167879145,408701579,572134377,0.0,1,0
yandex.direct,2019-04-04,1329625,167879081,408701701,572132387,0.0,1,0
yandex.direct,2019-04-04,1329631,167879237,408701289,572134993,0.0,1,0
yandex.direct,2019-04-04,1329641,167879339,408701977,572133089,0.0,1,0
yandex.direct,2019-04-04,1329635,167879149,414198675,572134389,158.37,16,5
google.adwords,2019-04-04,1329681,167881653,414199359,572141305,0.0,3,0
yandex.direct,2019-04-04,1329613,167879307,414198673,572135405,8.13,1,1
yandex.direct,2019-04-04,1329623,167879329,408701737,572340597,12.38,7,1
yandex.direct,2019-04-04,1329633,167879405,408701639,572133429,0.0,4,0
yandex.direct,2019-04-04,1329635,167879157,414198703,572134479,0.0,1,0
yandex.direct,2019-04-04,1329637,167879373,408701449,572135911,0.0,1,0
yandex.direct,2019-04-04,1329629,167879133,408701923,572132739,56.97,267,2
yandex.direct,2019-04-04,1329621,167879119,408702009,572132685,0.0,8,0
google.adwords,2019-04-04,1329669,167881235,414198743,,567.3448,15309,12
yandex.direct,2019-04-04,1329631,167879235,408701287,572134957,0.0,1,0
yandex.direct,2019-04-04,1329615,167879069,414198657,572134067,45.32,486,4
yandex.direct,2019-04-04,1329611,167879057,408701853,572133879,0.0,16,0
yandex.direct,2019-04-04,1329631,167879251,408701317,572135065,0.0,1,0
yandex.direct,2019-04-04,1329631,167879257,408701331,572135111,0.0,1,0
google.adwords,2019-04-04,1329687,167881423,414741221,572141151,0.0,3,0
yandex.direct,2019-04-04,1329609,167879305,408701521,572133001,0.0,3,0
yandex.direct,2019-04-04,1329647,167879043,408702043,572136059,0.0,3,0
yandex.direct,2019-04-04,1329647,167879033,408702067,572135949,0.0,4,0
yandex.direct,2019-04-04,1329613,167879313,414198681,572135529,0.0,1,0
yandex.direct,2019-04-04,1329631,167879257,408701329,572135083,22.2,13,1
yandex.direct,2019-04-04,1329631,167879249,408701315,572135061,0.0,1,0
yandex.direct,2019-04-04,1329629,167879133,408701925,572132741,9.76,6,1
yandex.direct,2019-04-04,1329641,167879349,408701469,572133133,22.14,34,1
yandex.direct,2019-04-04,1329631,167879233,408701281,572134955,32.34,9,1
google.adwords,2019-04-04,1329669,167881239,408706361,572124791,30.2374,905,1
google.adwords,2019-04-04,1329691,167881575,414199215,572141733,0.0,2,0
google.adwords,2019-04-04,1329693,167881759,414199561,572141233,0.0,1,0
yandex.direct,2019-04-04,1329645,167879277,408702073,572135259,0.0,3,0
yandex.direct,2019-04-04,1329611,167879059,408701895,572133905,0.0,1,0
google.adwords,2019-04-04,1329687,167881411,414198909,572139973,0.0,2,0
yandex.direct,2019-04-04,1329643,167879089,408701813,572134151,0.0,4,0
yandex.direct,2019-04-04,1329643,167879103,408701843,572134241,0.0,10,0
yandex.direct,2019-04-04,1329635,167879139,408701565,572134339,0.0,1,0
google.adwords,2019-04-04,1329661,167881463,414741231,572141179,0.0,1,0
yandex.direct,2019-04-04,1329643,167879089,408701815,572134159,0.0,18,0
yandex.direct,2019-04-04,1329633,167879387,408701995,572133349,0.0,13,0
yandex.direct,2019-04-04,1329643,167879089,408701817,572134159,0.0,2,0
yandex.direct,2019-04-04,1329609,167879291,408701491,572132929,0.0,1,0
yandex.direct,2019-04-04,1329623,167879329,408701737,572135643,0.0,1,0
yandex.direct,2019-04-04,1329645,167879283,408701767,572135285,0.0,1,0
yandex.direct,2019-04-04,1329623,167879325,408701727,572135591,0.0,2,0
google.adwords,2019-04-04,1329691,167881575,414199215,572141767,27.67,2,1
yandex.direct,2019-04-04,1329625,167879081,408701701,572132389,0.0,2,0
yandex.direct,2019-04-04,1329609,167879301,408702095,572132969,70.16,11,1
google.adwords,2019-04-04,1329663,167881603,414199281,572141183,0.0,1,0
yandex.direct,2019-04-04,1329631,167879191,408702137,572134715,0.0,2,0
yandex.direct,2019-04-04,1329611,167879059,408701897,572133903,0.0,2,0
yandex.direct,2019-04-04,1329637,167879371,408701441,572135895,31.94,4,1
yandex.direct,2019-04-04,1329631,167879229,408701273,572134887,0.0,7,0
yandex.direct,2019-04-04,1329639,167879131,408701805,572134319,0.0,10,0
yandex.direct,2019-04-04,1329635,167879165,408701619,572134575,63.24,2,1
yandex.direct,2019-04-04,1329643,167879101,408701841,572134217,0.0,15,0
google.adwords,2019-04-04,1329667,167881625,414199325,572141545,0.0,1,0
yandex.direct,2019-04-04,1329619,167879361,408701385,572133175,0.0,3,0
yandex.direct,2019-04-04,1329645,167879287,408701775,572135341,0.0,1,0
yandex.direct,2019-04-04,1329631,167879203,408702159,572134761,0.0,3,0
yandex.direct,2019-04-04,1329641,167879337,408701431,572133071,0.0,2,0
yandex.direct,2019-04-04,1329623,167879331,408701739,572135769,0.0,2,0
yandex.direct,2019-04-04,1329629,167879133,408701923,572132767,0.0,1,0
yandex.direct,2019-04-04,1329631,167879197,408702147,572134747,0.0,1,0
yandex.direct,2019-04-04,1329609,167879291,408701489,572132915,0.0,4,0
yandex.direct,2019-04-04,1329635,167879143,408702077,572134359,23.83,1,1
yandex.direct,2019-04-04,1329631,167879257,408701331,572135081,21.46,23,1
google.adwords,2019-04-04,1329661,167881463,414198979,572141179,75.43,2,1
yandex.direct,2019-04-04,1329631,167879219,408701253,572134833,0.0,1,0
yandex.direct,2019-04-04,1329639,167879127,408702055,572134307,0.0,26,0
yandex.direct,2019-04-04,1329635,167879171,408701631,572134647,0.0,1,0
yandex.direct,2019-04-04,1329635,167879165,408701619,572134561,42.13,6,2
yandex.direct,2019-04-04,1329647,167879043,408702045,572136025,0.0,1,0
yandex.direct,2019-04-04,1329613,167879317,414198693,572135551,0.0,4,0
yandex.direct,2019-04-04,1329639,167879125,408701785,572134287,0.0,17,0
yandex.direct,2019-04-04,1329631,167879271,408701359,572135191,0.0,8,0
yandex.direct,2019-04-04,1329627,167879135,408701915,572132821,0.0,2,0
yandex.direct,2019-04-04,1329627,167879135,408701915,572132869,0.0,5,0
yandex.direct,2019-04-04,1329643,167879109,408701855,572134253,0.0,3,0
google.adwords,2019-04-04,1329665,167881505,414199085,572141595,0.0,2,0
yandex.direct,2019-04-04,1329613,167879313,414198681,572135511,0.0,2,0
yandex.direct,2019-04-04,1329633,167879419,408701671,572133489,0.0,1,0
yandex.direct,2019-04-04,1329647,167879033,408702069,572135943,0.0,22,0
yandex.direct,2019-04-04,1329643,167879093,408701823,572134187,15.11,192,2
yandex.direct,2019-04-04,1329611,167879047,408702101,572133813,0.0,1,0
yandex.direct,2019-04-04,1329621,167879119,408702009,572132691,50.83,234,2
yandex.direct,2019-04-04,1329629,167879133,408701923,572132809,0.0,3,0
yandex.direct,2019-04-04,1329629,167879133,408701925,572132763,0.0,4,0
yandex.direct,2019-04-04,1329619,167879363,408701389,572133185,0.0,9,0
yandex.direct,2019-04-04,1329637,167879371,408701447,572135909,27.17,4,1
google.adwords,2019-04-04,1329681,167881653,414199359,572139411,0.0,3,0
yandex.direct,2019-04-04,1329635,167879149,414198675,572134383,0.0,1,0
google.adwords,2019-04-04,1329661,167881461,414741229,572141217,0.0,2,0
yandex.direct,2019-04-04,1329623,167879329,408701735,572135641,27.22,11,1
yandex.direct,2019-04-04,1329641,167879339,408701975,572133083,0.0,2,0
yandex.direct,2019-04-04,1329633,167879441,408701779,572133677,0.0,1,0
yandex.direct,2019-04-04,1329623,167879329,408701735,572135745,0.0,1,0
yandex.direct,2019-04-04,1329631,167879235,408701285,572134961,0.0,2,0
yandex.direct,2019-04-04,1329609,167879299,408701507,572132961,0.0,2,0
yandex.direct,2019-04-04,1329633,167879401,408701623,572133411,0.0,10,0
yandex.direct,2019-04-04,1329631,167879233,408701281,572134943,0.0,1,0
yandex.direct,2019-04-04,1329609,167879299,408701507,572132967,0.0,1,0
yandex.direct,2019-04-04,1329643,167879089,408701813,572134127,0.0,2,0
yandex.direct,2019-04-04,1329609,167879301,408702097,572132981,0.0,4,0
yandex.direct,2019-04-04,1329629,167879133,408701925,572132765,75.29,65,3
yandex.direct,2019-04-04,1329637,167879375,408701457,572135931,41.4,6,1
yandex.direct,2019-04-04,1329635,167879169,408701627,572134631,0.0,2,0
yandex.direct,2019-04-04,1329635,167879145,408701577,572134361,0.0,1,0
google.adwords,2019-04-04,1329675,167881407,408706631,572124791,0.0,26,0
yandex.direct,2019-04-04,1329609,167879299,408701505,572132955,0.0,1,0
yandex.direct,2019-04-04,1329631,167879271,408701357,572135237,0.0,4,0
yandex.direct,2019-04-04,1329635,167879165,408701619,572134553,0.0,2,0
yandex.direct,2019-04-04,1329645,167879287,408701777,572135367,0.0,2,0
google.adwords,2019-04-04,1329679,167881477,414199023,572141341,456.04,9,2
yandex.direct,2019-04-04,1329639,167879131,408701803,572134319,0.0,5,0
google.adwords,2019-04-04,1329671,167881635,414199347,,0.0,7,0
yandex.direct,2019-04-04,1329643,167879089,408701813,572134117,0.0,126,0
yandex.direct,2019-04-04,1329643,167879103,408701843,572134237,0.0,2,0
google.adwords,2019-04-04,1329683,167881519,414199111,572141623,161.84,4,1
yandex.direct,2019-04-04,1329625,167879087,408701711,572132661,0.0,4,0
yandex.direct,2019-04-04,1329645,167879287,408701775,572135335,0.0,1,0
yandex.direct,2019-04-04,1329625,167879087,408701713,572132655,0.0,1,0
yandex.direct,2019-04-04,1329635,167879165,408701621,572134565,173.29,29,4
yandex.direct,2019-04-04,1329631,167879219,408701253,572134847,0.0,3,0
google.adwords,2019-04-04,1329691,167881589,414199269,572141235,0.0,1,0
yandex.direct,2019-04-04,1329611,167879055,408701743,572133869,0.0,6,0
yandex.direct,2019-04-04,1329631,167879271,408701357,572135239,0.0,3,0
google.adwords,2019-04-04,1329693,167881757,414199569,572141935,0.0,2,0
yandex.direct,2019-04-04,1329613,167879313,414198681,572135527,0.0,1,0
yandex.direct,2019-04-04,1329643,167879089,408701811,572134137,0.0,1,0
yandex.direct,2019-04-04,1329621,167879119,408702007,572132689,0.0,1,0
yandex.direct,2019-04-04,1329647,167879033,408702069,572135945,0.0,21,0
yandex.direct,2019-04-04,1329635,167879149,414198675,572134385,0.0,1,0
yandex.direct,2019-04-04,1329643,167879095,408701827,572134193,0.0,174,0
yandex.direct,2019-04-04,1329609,167879305,408701523,572133001,0.0,1,0
yandex.direct,2019-04-04,1329633,167879419,408701671,572133493,0.0,2,0
yandex.direct,2019-04-04,1329621,167879119,408702007,572132685,0.0,9,0
